3.420000 115.000000 173.000000 156.000000 222.000000 0.000000
3.430000 115.000000 173.000000 156.000000 222.000000 0.000000
3.440000 115.000000 173.000000 156.000000 222.000000 0.000000
3.450000 115.000000 173.000000 156.000000 222.000000 0.000000
3.460000 115.000000 173.000000 156.000000 222.000000 0.000000
3.470000 115.000000 173.000000 156.000000 222.000000 0.000000
3.480000 115.000000 173.000000 156.000000 222.000000 0.000000
3.490000 115.000000 173.000000 156.000000 222.000000 0.000000
3.500000 115.000000 173.000000 156.000000 222.000000 0.000000
3.510000 115.000000 173.000000 156.000000 222.000000 0.000000
3.520000 115.000000 173.000000 156.000000 222.000000 0.000000
3.530000 115.000000 173.000000 156.000000 222.000000 0.000000
3.540000 115.000000 173.000000 156.000000 222.000000 0.000000
3.550000 115.000000 173.000000 156.000000 222.000000 0.000000
3.560000 115.000000 173.000000 156.000000 222.000000 0.000000
3.570000 115.000000 173.000000 156.000000 222.000000 0.000000
3.580000 115.000000 173.000000 156.000000 222.000000 0.000000
3.590000 115.000000 173.000000 156.000000 222.000000 0.000000
3.600000 115.000000 173.000000 156.000000 222.000000 0.000000
3.610000 115.000000 173.000000 156.000000 222.000000 0.000000
3.620000 115.000000 173.000000 156.000000 222.000000 0.000000
3.630000 115.000000 173.000000 156.000000 222.000000 0.000000
3.640000 115.000000 173.000000 156.000000 222.000000 0.000000
3.650000 115.000000 173.000000 156.000000 222.000000 0.000000
3.660000 115.000000 173.000000 156.000000 222.000000 0.000000
3.670000 115.000000 173.000000 156.000000 222.000000 0.000000
3.680000 115.000000 173.000000 156.000000 222.000000 0.000000
3.690000 115.000000 173.000000 156.000000 222.000000 0.000000
3.700000 115.000000 173.000000 156.000000 222.000000 0.000000
3.710000 115.000000 173.000000 156.000000 222.000000 0.000000
3.720000 115.000000 173.000000 156.000000 222.000000 0.000000
3.730000 115.000000 173.000000 156.000000 222.000000 0.000000
3.740000 115.000000 173.000000 156.000000 222.000000 0.000000
3.750000 115.000000 173.000000 156.000000 222.000000 0.000000
3.760000 115.000000 173.000000 156.000000 222.000000 0.000000
3.770000 115.000000 173.000000 156.000000 222.000000 0.000000
3.780000 115.000000 173.000000 156.000000 222.000000 0.000000
3.790000 115.000000 173.000000 156.000000 222.000000 0.000000
3.800000 115.000000 173.000000 156.000000 222.000000 0.000000
3.810000 115.000000 173.000000 156.000000 222.000000 0.000000
3.820000 115.000000 173.000000 156.000000 222.000000 0.000000
3.830000 115.000000 173.000000 156.000000 222.000000 0.000000
3.840000 115.000000 173.000000 156.000000 222.000000 0.000000
3.850000 115.000000 173.000000 156.000000 222.000000 0.000000
3.860000 115.000000 173.000000 156.000000 222.000000 0.000000
3.870000 115.000000 173.000000 156.000000 222.000000 0.000000
3.880000 115.000000 173.000000 156.000000 222.000000 0.000000
3.890000 115.000000 173.000000 156.000000 222.000000 0.000000
3.900000 115.000000 173.000000 156.000000 222.000000 0.000000
3.910000 114.000000 172.000000 154.000000 223.000000 0.000000
3.920000 114.000000 172.000000 154.000000 223.000000 0.000000
3.930000 114.000000 172.000000 154.000000 223.000000 0.000000
3.940000 114.000000 172.000000 154.000000 223.000000 0.000000
3.950000 114.000000 172.000000 154.000000 223.000000 0.000000
3.960000 114.000000 172.000000 154.000000 223.000000 0.000000
3.970000 114.000000 172.000000 154.000000 223.000000 0.000000
3.980000 114.000000 172.000000 154.000000 223.000000 0.000000
3.990000 114.000000 172.000000 154.000000 223.000000 0.000000
4.000000 114.000000 172.000000 154.000000 223.000000 0.000000
4.010000 114.000000 172.000000 154.000000 223.000000 0.000000
4.020000 114.000000 172.000000 154.000000 223.000000 0.000000
4.030000 114.000000 172.000000 154.000000 223.000000 0.000000
4.040000 114.000000 172.000000 154.000000 223.000000 0.000000
4.050000 114.000000 172.000000 154.000000 223.000000 0.000000
4.060000 114.000000 172.000000 154.000000 223.000000 0.000000
4.070000 114.000000 172.000000 154.000000 223.000000 0.000000
4.080000 114.000000 172.000000 154.000000 223.000000 0.000000
4.090000 114.000000 172.000000 154.000000 223.000000 0.000000
4.100000 114.000000 172.000000 154.000000 223.000000 0.000000
4.110000 114.000000 172.000000 154.000000 223.000000 0.000000
4.120000 114.000000 172.000000 154.000000 223.000000 0.000000
4.130000 114.000000 172.000000 154.000000 223.000000 0.000000
4.140000 114.000000 172.000000 154.000000 223.000000 0.000000
4.160000 114.000000 172.000000 154.000000 223.000000 0.000000
4.170000 114.000000 172.000000 154.000000 223.000000 0.000000
4.180000 114.000000 172.000000 154.000000 223.000000 0.000000
4.190000 114.000000 172.000000 154.000000 223.000000 0.000000
4.200000 114.000000 172.000000 154.000000 223.000000 0.000000
4.210000 114.000000 172.000000 154.000000 223.000000 0.000000
4.220000 114.000000 172.000000 154.000000 223.000000 0.000000
4.230000 114.000000 172.000000 154.000000 223.000000 0.000000
4.240000 114.000000 172.000000 154.000000 223.000000 0.000000
4.250000 114.000000 172.000000 154.000000 223.000000 0.000000
4.260000 114.000000 172.000000 154.000000 223.000000 0.000000
4.270000 114.000000 172.000000 154.000000 223.000000 0.000000
4.280000 114.000000 172.000000 154.000000 223.000000 0.000000
4.290000 114.000000 172.000000 154.000000 223.000000 0.000000
4.300000 114.000000 172.000000 154.000000 223.000000 0.000000
4.310000 114.000000 172.000000 154.000000 223.000000 0.000000
4.320000 114.000000 172.000000 154.000000 223.000000 0.000000
4.330000 114.000000 172.000000 154.000000 223.000000 0.000000
4.340000 114.000000 172.000000 154.000000 223.000000 0.000000
4.350000 114.000000 172.000000 154.000000 223.000000 0.000000
4.360000 114.000000 172.000000 154.000000 223.000000 0.000000
4.370000 114.000000 172.000000 154.000000 223.000000 0.000000
4.380000 114.000000 172.000000 154.000000 223.000000 0.000000
4.390000 114.000000 172.000000 154.000000 223.000000 0.000000
4.400000 114.000000 172.000000 154.000000 223.000000 0.000000
4.410000 114.000000 172.000000 154.000000 223.000000 0.000000
4.420000 114.000000 172.000000 154.000000 223.000000 0.000000
4.430000 114.000000 172.000000 154.000000 223.000000 0.000000
4.440000 114.000000 172.000000 154.000000 223.000000 0.000000
4.450000 114.000000 172.000000 154.000000 223.000000 0.000000
4.460000 114.000000 172.000000 154.000000 223.000000 0.000000
4.470000 114.000000 172.000000 154.000000 223.000000 0.000000
4.480000 114.000000 172.000000 154.000000 223.000000 0.000000
4.490000 114.000000 172.000000 154.000000 223.000000 0.000000
4.500000 114.000000 172.000000 154.000000 223.000000 0.000000
4.510000 114.000000 172.000000 154.000000 223.000000 0.000000
4.520000 114.000000 172.000000 154.000000 223.000000 0.000000
4.530000 114.000000 172.000000 154.000000 223.000000 0.000000
4.540000 114.000000 172.000000 154.000000 223.000000 0.000000
4.550000 114.000000 172.000000 154.000000 223.000000 0.000000
4.560000 114.000000 172.000000 154.000000 223.000000 0.000000
4.570000 114.000000 172.000000 154.000000 223.000000 0.000000
4.580000 114.000000 172.000000 154.000000 223.000000 0.000000
4.590000 114.000000 172.000000 154.000000 223.000000 0.000000
4.600000 114.000000 172.000000 154.000000 223.000000 0.000000
4.610000 114.000000 172.000000 154.000000 223.000000 0.000000
4.620000 114.000000 172.000000 154.000000 223.000000 0.000000
4.630000 114.000000 172.000000 154.000000 223.000000 0.000000
4.640000 114.000000 172.000000 154.000000 223.000000 0.000000
4.650000 114.000000 172.000000 154.000000 223.000000 0.000000
4.660000 114.000000 172.000000 154.000000 223.000000 0.000000
4.670000 114.000000 172.000000 154.000000 223.000000 0.000000
4.680000 114.000000 172.000000 154.000000 223.000000 0.000000
4.690000 114.000000 172.000000 154.000000 223.000000 0.000000
4.700000 114.000000 172.000000 154.000000 223.000000 0.000000
4.710000 114.000000 172.000000 154.000000 223.000000 0.000000
4.720000 114.000000 172.000000 154.000000 223.000000 0.000000
4.730000 114.000000 172.000000 154.000000 223.000000 0.000000
4.740000 114.000000 172.000000 154.000000 223.000000 0.000000
4.750000 114.000000 172.000000 154.000000 223.000000 0.000000
4.760000 114.000000 172.000000 154.000000 223.000000 0.000000
4.770000 114.000000 172.000000 154.000000 223.000000 0.000000
4.780000 114.000000 172.000000 154.000000 223.000000 0.000000
4.790000 114.000000 172.000000 154.000000 223.000000 0.000000
4.800000 114.000000 172.000000 154.000000 223.000000 0.000000
